value,A123-0,EG4-1,RIL2_1,RIL2_1-8,RIL2_2,RIL2_3,RIL2_4,RIL2_5,RIL2_6,RIL2_7,RIL2_8
NC_029258.1_28019799,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
NC_029258.1_28019802,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029258.1_28088458,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
NC_029258.1_28157750,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029258.1_28167520,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_28268373,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029258.1_2830198,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
NC_029258.1_2830201,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_28365656,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
NC_029258.1_28365659,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_28366832,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_28470308,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
NC_029258.1_28470311,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_28490253,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029258.1_28519793,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
NC_029258.1_28577817,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_28622166,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
NC_029258.1_28836745,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_29084767,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_29198086,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_29218955,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029258.1_29239284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_29404857,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
NC_029258.1_29404900,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
NC_029258.1_29419454,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029258.1_29574402,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
NC_029258.1_29656276,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029258.1_29779175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_29834343,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029258.1_29985234,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_30056317,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029258.1_30058248,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
NC_029258.1_30066269,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029258.1_30100180,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_30205084,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_30355645,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029258.1_30489355,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_30605133,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
NC_029258.1_30605136,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC_029258.1_30613089,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
NC_029258.1_30613092,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_30784686,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
NC_029258.1_30784689,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC_029258.1_30801514,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC_029258.1_30966988,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_31198552,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_31358854,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_31364756,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
NC_029258.1_31364759,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029258.1_31423121,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029258.1_31475500,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029258.1_31658856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029258.1_31662046,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
NC_029258.1_31683284,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
NC_029258.1_31749198,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_31830880,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC_029258.1_31831567,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_31837376,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_31848096,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
NC_029258.1_31851811,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029258.1_31890842,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
NC_029258.1_31890845,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
NC_029258.1_31894797,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029258.1_31900824,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029258.1_31901881,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC_029258.1_31935816,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC_029258.1_31935839,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029258.1_32007444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_32074508,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_32077165,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_32548452,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_32577015,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_32650638,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_32710402,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_32858970,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_32923406,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
NC_029258.1_32923409,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029258.1_32936991,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029258.1_33129203,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC_029258.1_33130124,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
NC_029258.1_33130127,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_33230431,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029258.1_33345952,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
NC_029258.1_33362072,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
NC_029258.1_33362075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029258.1_33902571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_3390556,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
NC_029258.1_3399908,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029258.1_34051044,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029258.1_34077805,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
NC_029258.1_34107487,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_34110946,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029258.1_34110949,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029258.1_34212513,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_34257579,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_34294950,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_34361762,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_34424157,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_34459323,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029258.1_34459499,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
NC_029258.1_34459502,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
NC_029258.1_34520796,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_34570540,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
NC_029258.1_34592405,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029258.1_34602102,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
NC_029258.1_3469507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_3469624,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029258.1_3469627,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029258.1_34733061,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029258.1_34774768,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_34780274,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029258.1_34861534,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC_029258.1_35001686,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029258.1_35141440,1.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
NC_029258.1_35176772,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
NC_029258.1_35318315,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029258.1_35393351,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029258.1_3558661,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_35894894,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
NC_029258.1_35945978,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
NC_029258.1_36140437,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_36156326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_36190409,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_3623526,0.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
NC_029258.1_36241631,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_36257258,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_36299340,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
NC_029258.1_36299343,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_3639998,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
NC_029258.1_3734262,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029258.1_3804369,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
NC_029258.1_3804372,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029258.1_3826874,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029258.1_3829094,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029258.1_3872633,0.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
NC_029258.1_3967953,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_398792,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_399054,0.0,1.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
NC_029258.1_399057,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_4033197,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_4094373,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_4238663,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_4256886,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029258.1_4256943,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029258.1_4266654,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_4377251,0.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
NC_029258.1_4396699,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029258.1_4397035,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC_029258.1_440200,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029258.1_457158,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_4669156,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029258.1_4681956,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
NC_029258.1_4722560,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_4742473,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_4750879,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029258.1_4797188,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_4820855,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
NC_029258.1_4833786,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_5035412,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029258.1_5042629,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_511328,0.0,1.0,1.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
NC_029258.1_5135976,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029258.1_5367357,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029258.1_5454779,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_5528918,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_5584689,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029258.1_5699256,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_5812663,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC_029258.1_5905107,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029258.1_5907615,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029258.1_5987927,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_6024419,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_6105315,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029258.1_6139873,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
NC_029258.1_6154019,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
NC_029258.1_6154022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029258.1_6155611,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029258.1_6155850,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC_029258.1_6227232,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
NC_029258.1_6261802,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_6328407,0.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
NC_029258.1_6439653,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_6439710,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029258.1_6441698,0.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
NC_029258.1_6512008,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
NC_029258.1_6566209,0.0,0.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
NC_029258.1_6730657,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029258.1_6775497,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_6861349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_6951421,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_7025981,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
NC_029258.1_7025984,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
NC_029258.1_7296366,0.0,1.0,1.0,6.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
NC_029258.1_7688961,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029258.1_7739000,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_8349120,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_8457817,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
NC_029258.1_8457820,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_8458040,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029258.1_8508681,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029258.1_8558948,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029258.1_8629496,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_8760868,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_9014022,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
NC_029258.1_9162953,0.0,1.0,1.0,6.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
NC_029258.1_9240545,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC_029258.1_9247073,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029258.1_9336145,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_9341483,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029258.1_9358950,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_9407572,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_9527855,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_9586683,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029258.1_982230,0.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
NC_029258.1_9827833,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029258.1_9946170,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029258.1_9949042,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC_029259.1_10621937,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC_029259.1_11379279,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029259.1_11589861,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029259.1_11690712,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
NC_029259.1_12216663,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029259.1_12589162,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029259.1_12669767,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC_029259.1_12679020,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
NC_029259.1_12682219,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029259.1_13285705,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029259.1_13471890,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
NC_029259.1_13471893,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
NC_029259.1_14006528,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029259.1_14006531,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029259.1_14327561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029259.1_14732635,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029259.1_15070774,0.0,1.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
NC_029259.1_15945132,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029259.1_16079450,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029259.1_16791823,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029259.1_16947761,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029259.1_171768,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029259.1_1771400,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029259.1_18014545,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029259.1_18114737,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029259.1_18566523,0.0,1.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
NC_029259.1_18718159,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029259.1_1877632,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
NC_029259.1_1877635,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
NC_029259.1_18786202,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029259.1_18821474,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
